,date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type,assortment_1,assortment_2,assortment_3,assortment_4,assortment_5,assortment_6,assortment_7,assortment_8,assortment_9,assortment_10,unit_sales_lag1,d1,ln_unit_sales_lag1,work,weekend,holiday,Sun,Mon,Tue,Wed,Thu,Fri,Sat
408,2014-04-09,108831.0,18.39,0,2,9,6,0.3440832392287022,0.7871088534504445,Work,0,0,0,0,1,0,0,0,0,0,12.607,0,2.5342522152491322,1,0,0,0,0,1,0,0,0,0
409,2014-04-11,108831.0,9.639,0,4,11,4,0.3528257054429349,0.6203174637468725,Work,0,0,0,0,1,0,0,0,0,0,18.39,0,2.91180703861623,1,0,0,0,0,0,0,1,0,0
410,2014-04-12,108831.0,7.153,0,5,12,3,0.36111984005643716,-0.5652537657677071,Weekend,0,0,0,0,1,0,0,0,0,0,9.639,0,2.265817368801831,0,1,0,0,0,0,0,0,1,0
411,2014-04-13,108831.0,4.717,0,6,13,2,0.36941397466993947,-2.5419571275249053,Weekend,0,0,0,0,1,0,0,0,0,0,7.153,0,1.9675318491262468,0,1,0,0,0,0,0,0,0,1
412,2014-04-16,108831.0,4.837,0,2,1,14,0.3548431976462183,0.7307604109830216,Work,0,0,0,0,1,0,0,0,0,0,4.717,0,1.5511730043021246,1,0,0,0,0,1,0,0,0,0
413,2014-04-17,108831.0,7.02,0,3,2,13,0.3965380365140945,0.4354945724537251,Work,0,0,0,0,1,0,0,0,0,0,4.837,0,1.5762946938408462,1,0,0,0,0,0,1,0,0,0
414,2014-04-19,108831.0,2.452,0,5,4,11,0.3972105339151897,-1.2459429507741768,Weekend,0,0,0,0,1,0,0,0,0,0,7.02,0,1.9487632180377197,0,1,0,0,0,0,0,0,1,0
415,2014-04-20,108831.0,2.36,0,6,5,10,0.3975467826157367,-2.6524000747610543,Weekend,0,0,0,0,1,0,0,0,0,0,2.452,0,0.8969040180739649,0,1,0,0,0,0,0,0,0,1
416,2014-04-21,108831.0,2.343,0,0,6,9,0.39788303131628383,0.41746307086414974,Work,0,0,0,0,1,0,0,0,0,0,2.36,0,0.8586616190375187,1,0,0,1,0,0,0,0,0,0
417,2014-04-22,108831.0,4.767,0,1,7,8,0.21899872262507447,0.21911655337882083,Work,0,0,0,0,1,0,0,0,0,0,2.343,0,0.8514321595256585,1,0,0,0,1,0,0,0,0,0
418,2014-04-23,108831.0,9.486,0,2,8,7,0.20420377980098955,0.7758391649569599,Work,0,0,0,0,1,0,0,0,0,0,4.767,0,1.5617171762226887,1,0,0,0,0,1,0,0,0,0
419,2014-04-24,108831.0,18.986,0,3,9,6,0.25329609008090825,0.44225638554981583,Work,0,0,0,0,1,0,0,0,0,0,9.486,0,2.24981702745539,1,0,0,0,0,0,1,0,0,0
420,2014-04-25,108831.0,16.596,0,4,10,5,0.16250894093311333,0.606793837554691,Work,0,0,0,0,1,0,0,0,0,0,18.986,0,2.943701865459607,1,0,0,0,0,0,0,1,0,0
421,2014-04-26,108831.0,18.421,0,5,11,4,0.16878558334333027,-0.8041711618295806,Weekend,0,0,0,0,1,0,0,0,0,0,16.596,0,2.8091617024706217,0,1,0,0,0,0,0,0,1,0
422,2014-04-28,108831.0,2.225,0,0,13,2,0.18133886816376704,0.43098669705633125,Work,0,0,0,0,1,0,0,0,0,0,18.421,0,2.91349131817008,1,0,0,1,0,0,0,0,0,0
423,2014-04-30,108831.0,5.169,0,2,0,0,0.11005414364772097,0.8998057383852904,Work,0,0,0,0,1,0,0,0,0,0,2.225,0,0.7997569156182036,1,0,0,0,0,1,0,0,0,0
424,2014-05-01,108831.0,7.795,0,3,1,14,0.0844992424061199,-2.4517996195770286,Holiday,0,0,0,0,1,0,0,0,0,0,5.169,0,1.6426792462139022,0,0,1,0,0,0,1,0,0,0
425,2014-05-02,108831.0,13.876,0,4,2,13,0.1113991384499112,0.4828272641263604,Work,0,0,0,0,1,0,0,0,0,0,7.795,0,2.05348250250974,1,0,0,0,0,0,0,1,0,0
426,2014-05-03,108831.0,2.823,0,5,3,12,0.10355333543713738,-0.596808893549464,Weekend,0,0,0,0,1,0,0,0,0,0,13.876,0,2.6301607291075033,0,1,0,0,0,0,0,0,1,0
427,2014-05-06,108831.0,15.798,0,1,6,9,0.09256921121925749,0.5820005228690248,Work,0,0,0,0,1,0,0,0,0,0,2.823,0,1.0378001492713522,1,0,0,0,1,0,0,0,0,0
428,2014-05-07,108831.0,9.275,0,2,7,8,0.1766313863561041,0.7239985978869308,Work,0,0,0,0,1,0,0,0,0,0,15.798,0,2.7598833497422275,1,0,0,0,0,1,0,0,0,0
429,2014-05-08,108831.0,6.888,0,3,8,7,0.14031652669698594,0.3070201236280007,Work,0,0,0,0,1,0,0,0,0,0,9.275,0,2.2273226084934987,1,0,0,0,0,0,1,0,0,0
430,2014-05-09,108831.0,4.031,0,4,9,6,0.1268665786750903,0.9178372399748659,Work,0,0,0,0,1,0,0,0,0,0,6.888,0,1.9297807671254297,1,0,0,0,0,0,0,1,0,0
431,2014-05-10,108831.0,4.579,0,5,10,5,0.1396440292958918,-0.3398599958980152,Holiday,0,0,0,0,1,0,0,0,0,0,4.031,0,1.3940144841350286,0,0,1,0,0,0,0,0,1,0
432,2014-05-14,108831.0,4.907,0,2,14,1,0.282213478327983,0.6090477752533879,Work,0,0,0,0,1,0,0,0,0,0,4.579,0,1.5214806336749584,1,0,0,0,0,1,0,0,0,0
433,2014-05-15,108831.0,7.087,0,3,0,0,0.22236120963054815,0.4580339494406943,Work,0,0,0,0,1,0,0,0,0,0,4.907,0,1.5906627571077663,1,0,0,0,0,0,1,0,0,0
434,2014-05-16,108831.0,6.52,0,4,1,15,0.2606935614929507,0.46479576253678506,Work,0,0,0,0,1,0,0,0,0,0,7.087,0,1.958262119828119,1,0,0,0,0,0,0,1,0,0
435,2014-05-17,108831.0,9.626,0,5,2,14,0.2750401727163062,-0.6756967130038561,Weekend,0,0,0,0,1,0,0,0,0,0,6.52,0,1.8748743759385615,0,1,0,0,0,0,0,0,1,0
436,2014-05-19,108831.0,4.806,0,0,4,12,0.3037333951630162,0.6834277193103863,Work,0,0,0,0,1,0,0,0,0,0,9.626,0,2.2644677708809176,1,0,0,1,0,0,0,0,0,0
437,2014-05-20,108831.0,19.096,0,1,5,11,0.29364593414659423,0.5617150835807526,Work,0,0,0,0,1,0,0,0,0,0,4.806,0,1.5698651373142771,1,0,0,0,1,0,0,0,0,0
438,2014-05-21,108831.0,4.472,0,2,6,10,0.3951930417119053,0.7690773518608691,Work,0,0,0,0,1,0,0,0,0,0,19.096,0,2.949478889036529,1,0,0,0,0,1,0,0,0,0
439,2014-05-26,108831.0,2.497,0,0,11,5,0.4306672796196548,0.48733513952375423,Work,0,0,0,0,1,0,0,0,0,0,4.472,0,1.497835735852798,1,0,0,1,0,0,0,0,0,0
440,2014-05-27,108831.0,5.093,0,1,12,4,0.4268004195633595,0.3385752514097576,Work,0,0,0,0,1,0,0,0,0,0,2.497,0,0.9150900112976361,1,0,0,0,1,0,0,0,0,0
441,2014-05-28,108831.0,8.062,0,2,13,3,0.33197828600899676,0.7037131585986585,Work,0,0,0,0,1,0,0,0,0,0,5.093,0,1.6278670479024675,1,0,0,0,0,1,0,0,0,0
442,2014-05-29,108831.0,2.478,0,3,14,2,0.3918305547064316,0.3633685660954237,Work,0,0,0,0,1,0,0,0,0,0,8.062,0,2.0871616646949738,1,0,0,0,0,0,1,0,0,0
443,2014-05-30,108831.0,9.222,0,4,15,1,0.33399577821228116,0.7352682863804154,Work,0,0,0,0,1,0,0,0,0,0,2.478,0,0.9074517832069507,1,0,0,0,0,0,0,1,0,0
444,2014-05-31,108831.0,10.166,0,5,0,0,0.3265983068002387,-0.6103325197416455,Weekend,0,0,0,0,1,0,0,0,0,0,9.222,0,2.221591933784514,0,1,0,0,0,0,0,0,1,0
445,2014-06-02,108831.0,10.321,0,0,2,13,0.3118033639761528,0.7375222240791123,Work,0,0,0,0,1,0,0,0,0,0,10.166,0,2.3190488190247107,1,0,0,1,0,0,0,0,0,0
446,2014-06-03,108831.0,2.418,0,1,3,12,0.32996079380571236,0.7871088534504445,Work,0,0,0,0,1,0,0,0,0,0,10.321,0,2.3341806545837964,1,0,0,0,1,0,0,0,0,0
447,2014-06-04,108831.0,13.401,0,2,4,11,0.32525331199804847,0.7645694764634753,Work,0,0,0,0,1,0,0,0,0,0,2.418,0,0.882940752192601,1,0,0,0,0,1,0,0,0,0
448,2014-06-05,108831.0,2.36,0,3,5,10,0.3185283379871011,0.30251224823060685,Work,0,0,0,0,1,0,0,0,0,0,13.401,0,2.595329331038091,1,0,0,0,0,0,1,0,0,0
449,2014-06-06,108831.0,14.266,0,4,6,9,0.32861579900352217,0.6789198439129924,Work,0,0,0,0,1,0,0,0,0,0,2.36,0,0.8586616190375187,1,0,0,0,0,0,0,1,0,0
450,2014-06-07,108831.0,6.882,0,5,7,8,0.368293145668114,-0.5990628312481608,Weekend,0,0,0,0,1,0,0,0,0,0,14.266,0,2.6578790838558466,0,1,0,0,0,0,0,0,1,0
451,2014-06-08,108831.0,2.206,0,6,8,7,0.4079704923327058,-2.6118291961845097,Weekend,0,0,0,0,1,0,0,0,0,0,6.882,0,1.9289093073752885,0,1,0,0,0,0,0,0,0,1
452,2014-06-09,108831.0,27.516,0,0,9,6,0.44764783899729765,0.4400024478511189,Work,0,0,0,0,1,0,0,0,0,0,2.206,0,0.7911809208313108,1,0,0,1,0,0,0,0,0,0
453,2014-06-10,108831.0,2.453,0,1,10,5,0.4429403571896337,0.25743349425666845,Work,0,0,0,0,1,0,0,0,0,0,27.516,0,3.314767653663768,1,0,0,0,1,0,0,0,0,0
454,2014-06-12,108831.0,2.651,0,3,12,3,0.5895447906282947,0.3227976875188791,Holiday,0,0,0,0,1,0,0,0,0,0,2.453,0,0.8973117652763521,0,0,1,0,0,0,1,0,0,0
455,2014-06-13,108831.0,12.44,0,4,13,2,0.6090472152600426,0.7375222240791123,Work,0,0,0,0,1,0,0,0,0,0,2.651,0,0.9749369273068884,1,0,0,0,0,0,0,1,0,0
456,2014-06-14,108831.0,10.766,0,5,14,1,0.6097197126611377,-0.3240824320071367,Weekend,0,0,0,0,1,0,0,0,0,0,12.44,0,2.5209170873110334,0,1,0,0,0,0,0,0,1,0
457,2014-06-15,108831.0,2.662,0,6,0,0,0.6103922100622328,-2.5442110652236023,Holiday,0,0,0,0,1,0,0,0,0,0,10.766,0,2.3763930201387655,0,0,1,0,0,0,0,0,0,1
458,2014-06-16,108831.0,17.016,0,0,1,14,0.611064707463327,0.47381151333157273,Work,0,0,0,0,1,0,0,0,0,0,2.662,0,0.9790777199729198,1,0,0,1,0,0,0,0,0,0
459,2014-06-17,108831.0,6.786,0,1,2,13,0.5727323556009254,0.3520988776019391,Work,0,0,0,0,1,0,0,0,0,0,17.016,0,2.834154077897936,1,0,0,0,1,0,0,0,0,0
460,2014-06-18,108831.0,7.099,0,2,3,12,0.5518849361669872,0.467049700235482,Work,0,0,0,0,1,0,0,0,0,0,6.786,0,1.9148616663620384,1,0,0,0,0,1,0,0,0,0
461,2014-06-19,108831.0,11.868,0,3,4,11,0.5814748218151571,0.2754649958462438,Work,0,0,0,0,1,0,0,0,0,0,7.099,0,1.959953929057249,1,0,0,0,0,0,1,0,0,0
462,2014-06-20,108831.0,8.533,0,4,5,10,0.6399820957104027,0.6518725915286293,Holiday,0,0,0,0,1,0,0,0,0,0,11.868,0,2.4738457024285756,0,0,1,0,0,0,0,1,0,0
463,2014-06-21,108831.0,2.363,0,5,6,9,0.614875526069532,-0.7252833423751884,Weekend,0,0,0,0,1,0,0,0,0,0,8.533,0,2.143940999554448,0,1,0,0,0,0,0,0,1,0
464,2014-06-22,108831.0,5.137,0,6,7,8,0.5897689564286585,-2.474338996563998,Weekend,0,0,0,0,1,0,0,0,0,0,2.363,0,0.8599319982047707,0,1,0,0,0,0,0,0,0,1
465,2014-06-23,108831.0,2.431,0,0,8,7,0.5646623867877878,0.523398142702905,Work,0,0,0,0,1,0,0,0,0,0,5.137,0,1.6364692514851307,1,0,0,1,0,0,0,0,0,0
466,2014-06-24,108831.0,4.953,0,1,9,6,0.5518849361669872,0.3227976875188791,Work,0,0,0,0,1,0,0,0,0,0,2.431,0,0.8883026953339863,1,0,0,0,1,0,0,0,0,0
467,2014-06-25,108831.0,12.648,0,2,10,5,0.5787848322107785,0.3520988776019391,Holiday,0,0,0,0,1,0,0,0,0,0,4.953,0,1.5999934536061007,0,0,1,0,0,1,0,0,0,0
468,2014-06-26,108831.0,10.478,0,3,11,4,0.5417974751505652,0.2619413696540623,Work,0,0,0,0,1,0,0,0,0,0,12.648,0,2.537499099907171,1,0,0,0,0,0,1,0,0,0
469,2014-07-01,108831.0,26.755,0,1,1,14,0.5128800869034905,0.3566067529993329,Holiday,0,0,0,0,1,0,0,0,0,0,10.478,0,2.349277820986028,0,0,1,0,1,0,0,0,0,0
470,2014-07-02,108831.0,13.962,0,2,2,13,0.4537003156071508,0.8366954828217767,Work,0,0,0,0,1,0,0,0,0,0,26.755,0,3.2867213717632677,1,0,0,0,0,1,0,0,0,0
471,2014-07-03,108831.0,7.162,0,3,3,12,0.42545542476117026,0.4152091331654528,Work,0,0,0,0,1,0,0,0,0,0,13.962,0,2.63633935354821,1,0,0,0,0,0,1,0,0,0
472,2014-07-04,108831.0,6.58,1,4,4,11,0.41587233679556984,0.7375222240791123,Holiday,0,0,0,0,1,0,0,0,0,0,7.162,0,1.968789271576241,0,0,1,0,0,0,0,1,0,0
473,2014-07-05,108831.0,9.602,0,5,5,10,0.4062892488299685,-1.043088557891454,Holiday,0,0,0,0,1,0,0,0,0,0,6.58,0,1.884034745337226,0,0,1,0,0,0,0,0,1,0
474,2014-07-06,108831.0,2.434,0,6,6,9,0.3967061608643681,-2.460815370371816,Weekend,0,0,0,0,1,0,0,0,0,0,9.602,0,2.2619714101087487,0,1,0,0,0,0,0,0,0,1
475,2014-07-07,108831.0,4.788,0,0,7,8,0.3871230728987677,0.4512721363446035,Work,0,0,0,0,1,0,0,0,0,0,2.434,0,0.8895359945653355,1,0,0,1,0,0,0,0,0,0
476,2014-07-08,108831.0,12.283,0,1,8,7,0.37838060668453594,0.4986048280172388,Holiday,0,0,0,0,1,0,0,0,0,0,4.788,0,1.5661127876957268,0,0,1,0,1,0,0,0,0,0
477,2014-07-09,108831.0,14.791,0,2,9,6,0.3023884003608269,0.5188902673055111,Holiday,0,0,0,0,1,0,0,0,0,0,12.283,0,2.5082161925569575,0,0,1,0,0,1,0,0,0,0
478,2014-07-11,108831.0,7.544,1,4,11,4,0.20487627720208468,0.47606545103026965,Work,0,0,0,0,1,0,0,0,0,0,14.791,0,2.694018887689233,1,0,0,0,0,0,0,1,0,0
479,2014-07-12,108831.0,7.821,0,5,12,3,0.2104804222112065,-0.8560117288996097,Holiday,0,0,0,0,1,0,0,0,0,0,7.544,0,2.020752545331156,0,0,1,0,0,0,0,0,1,0
480,2014-07-14,108831.0,2.357,0,0,14,1,0.221688712229454,0.6518725915286293,Work,0,0,0,0,1,0,0,0,0,0,7.821,0,2.0568124236194745,1,0,0,1,0,0,0,0,0,0
481,2014-07-15,108831.0,8.975,0,1,0,0,0.14300651630136546,0.4986048280172388,Work,0,0,0,0,1,0,0,0,0,0,2.357,0,0.8573896239539941,1,0,0,0,1,0,0,0,0,0
482,2014-07-17,108831.0,2.236,0,3,2,14,0.36358566386045105,0.22362442877621466,Work,0,0,0,0,1,0,0,0,0,0,8.975,0,2.1944429343743423,1,0,0,0,0,0,1,0,0,0
483,2014-07-18,108831.0,2.492,1,4,3,13,0.3629131664593559,0.42873275935763433,Work,0,0,0,0,1,0,0,0,0,0,2.236,0,0.8046885552928528,1,0,0,0,0,0,0,1,0,0
484,2014-07-19,108831.0,9.536,0,5,4,12,0.3967622023144583,-0.8064250995282775,Weekend,0,0,0,0,1,0,0,0,0,0,2.492,0,0.9130856009252067,0,1,0,0,0,0,0,0,1,0
485,2014-07-20,108831.0,2.118,0,6,5,11,0.4306112381695636,-2.5554807537170867,Weekend,0,0,0,0,1,0,0,0,0,0,9.536,0,2.255074110322994,0,1,0,0,0,0,0,0,0,1
486,2014-07-21,108831.0,4.956,0,0,6,10,0.46446027402466694,0.48958907722245115,Work,0,0,0,0,1,0,0,0,0,0,2.118,0,0.7504722471792147,1,0,0,1,0,0,0,0,0,0
487,2014-07-22,108831.0,7.379,0,1,7,9,0.41402296894255897,0.38365400538369593,Work,0,0,0,0,1,0,0,0,0,0,4.956,0,1.600598963766896,1,0,0,0,1,0,0,0,0,0
488,2014-07-23,108831.0,11.964,0,2,8,8,0.36156817165716665,0.6248253391442663,Work,0,0,0,0,1,0,0,0,0,0,7.379,0,1.9986381280762295,1,0,0,0,0,1,0,0,0,0
489,2014-07-24,108831.0,4.937,0,3,9,7,0.2909559445422157,0.19883111409054854,Work,0,0,0,0,1,0,0,0,0,0,11.964,0,2.4819021407677018,1,0,0,0,0,0,1,0,0,0
490,2014-07-25,108831.0,5.047,1,4,10,6,0.4570628026126245,0.550445395087268,Work,0,0,0,0,1,0,0,0,0,0,4.937,0,1.596757859276726,1,0,0,0,0,0,0,1,0,0
491,2014-07-26,108831.0,4.577,0,5,11,5,0.4671502636290455,-0.7996632864321868,Weekend,0,0,0,0,1,0,0,0,0,0,5.047,0,1.6187940073581253,0,1,0,0,0,0,0,0,1,0
492,2014-07-29,108831.0,9.489,0,1,14,2,0.43554288577759126,0.36111462839672676,Work,0,0,0,0,1,0,0,0,0,0,4.577,0,1.5210437616715051,1,0,0,0,1,0,0,0,0,0
493,2014-07-30,108831.0,4.791,0,2,15,1,0.393848046909716,0.5729847720742371,Work,0,0,0,0,1,0,0,0,0,0,9.489,0,2.2501332329916215,1,0,0,0,0,1,0,0,0,0
494,2014-07-31,108831.0,2.302,0,3,0,0,-0.013685378153716513,0.3205437498201822,Work,0,0,0,0,1,0,0,0,0,0,4.791,0,1.566739157900985,1,0,0,0,0,0,1,0,0,0
495,2014-08-01,108831.0,12.074,1,4,1,14,-0.038567781994223414,0.7645694764634753,Work,0,0,0,0,1,0,0,0,0,0,2.302,0,0.833778310299691,1,0,0,0,0,0,0,1,0,0
496,2014-08-02,108831.0,4.536,0,5,2,13,-0.029601149979626,-0.8650274796943974,Weekend,0,0,0,0,1,0,0,0,0,0,12.074,0,2.4910543803742344,0,1,0,0,0,0,0,0,1,0
497,2014-08-04,108831.0,2.327,0,0,4,11,-0.011667885950432118,0.6789198439129924,Work,0,0,0,0,1,0,0,0,0,0,4.536,0,1.5120455664254508,1,0,0,1,0,0,0,0,0,0
498,2014-08-05,108831.0,5.077,0,1,5,10,-0.07353764685115134,0.43098669705633125,Work,0,0,0,0,1,0,0,0,0,0,2.327,0,0.8445798843201546,1,0,0,0,1,0,0,0,0,0
499,2014-08-06,108831.0,2.547,0,2,6,9,-0.10111004029603679,0.4512721363446035,Work,0,0,0,0,1,0,0,0,0,0,5.077,0,1.6247205359652572,1,0,0,0,0,1,0,0,0,0
500,2014-08-08,108831.0,10.695,1,4,8,7,-0.05538021702159274,0.550445395087268,Work,0,0,0,0,1,0,0,0,0,0,2.547,0,0.93491619599732,1,0,0,0,0,0,0,1,0,0
501,2014-04-01,122095.0,2.0,0,1,1,14,0.0844992424061199,0.577492647471631,Work,0,0,0,0,0,1,0,0,0,0,10.695,0,2.369776342534369,1,0,0,0,1,0,0,0,0,0
502,2014-04-02,122095.0,2.0,0,2,2,13,0.07844676579626672,0.6946974078038708,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
503,2014-04-04,122095.0,2.0,0,4,4,11,0.18335636036705144,0.6406029030351448,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
504,2014-04-05,122095.0,1.0,0,5,5,10,0.16699225694041347,-0.44579506773677036,Weekend,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,1,0
505,2014-04-06,122095.0,4.0,0,6,6,9,0.15062815351377454,-2.3931972394109087,Weekend,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,1
506,2014-04-07,122095.0,4.0,0,0,7,8,0.1342640500871337,0.7780931026556568,Work,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
507,2014-04-09,122095.0,2.0,0,2,9,6,0.3440832392287022,0.7871088534504445,Work,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0
508,2014-04-11,122095.0,3.0,0,4,11,4,0.3528257054429349,0.6203174637468725,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
509,2014-04-12,122095.0,1.0,0,5,12,3,0.36111984005643716,-0.5652537657677071,Weekend,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
510,2014-04-14,122095.0,3.0,0,0,14,1,0.37770810928344084,0.6518725915286293,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
511,2014-04-15,122095.0,3.0,0,1,0,0,0.35417070024512415,0.4580339494406943,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
512,2014-04-16,122095.0,2.0,0,2,1,14,0.3548431976462183,0.7307604109830216,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,1,0,0,0,0
513,2014-04-17,122095.0,1.0,0,3,2,13,0.3965380365140945,0.4354945724537251,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
514,2014-04-18,122095.0,4.0,0,4,3,12,0.39687428521464163,-2.4427838687822407,Holiday,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,0,0,1,0,0,0,0,1,0,0
515,2014-04-19,122095.0,2.0,0,5,4,11,0.3972105339151897,-1.2459429507741768,Weekend,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
516,2014-04-20,122095.0,1.0,0,6,5,10,0.3975467826157367,-2.6524000747610543,Weekend,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1
517,2014-04-21,122095.0,3.0,0,0,6,9,0.39788303131628383,0.41746307086414974,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
518,2014-04-22,122095.0,1.0,0,1,7,8,0.21899872262507447,0.21911655337882083,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
519,2014-04-23,122095.0,1.0,0,2,8,7,0.20420377980098955,0.7758391649569599,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
520,2014-04-24,122095.0,2.0,0,3,9,6,0.25329609008090825,0.44225638554981583,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
521,2014-04-25,122095.0,3.0,0,4,10,5,0.16250894093311333,0.606793837554691,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
522,2014-04-26,122095.0,4.0,0,5,11,4,0.16878558334333027,-0.8041711618295806,Weekend,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
523,2014-04-27,122095.0,2.0,0,6,12,3,0.17506222575354913,-2.4472917441796347,Weekend,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,0,1
524,2014-04-28,122095.0,3.0,0,0,13,2,0.18133886816376704,0.43098669705633125,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
525,2014-04-29,122095.0,2.0,0,1,14,1,0.21025625641084272,0.37238431689021134,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
526,2014-04-30,122095.0,2.0,0,2,0,0,0.11005414364772097,0.8998057383852904,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
527,2014-05-02,122095.0,1.0,0,4,2,13,0.1113991384499112,0.4828272641263604,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
528,2014-05-03,122095.0,3.0,0,5,3,12,0.10355333543713738,-0.596808893549464,Weekend,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
529,2014-05-04,122095.0,3.0,0,6,4,11,0.09570753242436453,-2.519417750537936,Weekend,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,1
530,2014-05-05,122095.0,2.0,0,0,5,10,0.08786172941159358,-0.2947812419240768,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,1,0,0,0,0,0,0
531,2014-05-06,122095.0,2.0,0,1,6,9,0.09256921121925749,0.5820005228690248,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
532,2014-05-07,122095.0,1.0,0,2,7,8,0.1766313863561041,0.7239985978869308,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
533,2014-05-08,122095.0,6.0,0,3,8,7,0.14031652669698594,0.3070201236280007,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
534,2014-05-09,122095.0,2.0,0,4,9,6,0.1268665786750903,0.9178372399748659,Work,0,0,0,0,0,1,0,0,0,0,6.0,0,1.791759469228055,1,0,0,0,0,0,0,1,0,0
535,2014-05-10,122095.0,3.0,0,5,10,5,0.1396440292958918,-0.3398599958980152,Holiday,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,0,1,0,0,0,0,0,1,0
536,2014-05-11,122095.0,2.0,0,6,11,4,0.1524214799166923,-2.244437351296912,Holiday,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,0,0,1
537,2014-05-12,122095.0,1.0,0,0,12,3,0.16519893053749285,0.3994315692745744,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
538,2014-05-13,122095.0,4.0,0,1,13,2,0.2405186394601077,0.6383489653364478,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
539,2014-05-14,122095.0,5.0,0,2,14,1,0.282213478327983,0.6090477752533879,Work,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0
540,2014-05-15,122095.0,1.0,0,3,0,0,0.22236120963054815,0.4580339494406943,Work,0,0,0,0,0,1,0,0,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
541,2014-05-16,122095.0,1.0,0,4,1,15,0.2606935614929507,0.46479576253678506,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
542,2014-05-20,122095.0,2.0,0,1,5,11,0.29364593414659423,0.5617150835807526,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
