date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type
2016-02-13,122095.0,1.0,False,5,13,2,29.2525,1561.0,Weekend
2016-02-14,122095.0,2.0,False,6,14,1,29.185,558.0,Weekend
2016-02-15,122095.0,1.0,False,0,0,0,29.1175,1810.0,Work
2016-02-16,122095.0,2.0,False,1,1,13,29.05,1671.0,Work
2016-02-17,122095.0,7.0,False,2,2,12,30.68,1888.0,Work
2016-02-18,122095.0,5.0,False,3,3,11,30.77,1746.0,Work
2016-02-19,122095.0,2.0,False,4,4,10,29.59,1856.0,Work
2016-02-20,122095.0,3.0,False,5,5,9,30.183333333333334,1553.0,Weekend
2016-02-21,122095.0,3.0,False,6,6,8,30.776666666666667,506.0,Weekend
2016-02-22,122095.0,4.0,False,0,7,7,31.37,1758.0,Work
2016-02-23,122095.0,1.0,False,1,8,6,31.84,1768.0,Work
2016-02-24,122095.0,3.0,False,2,9,5,30.35,1833.0,Work
2016-02-25,122095.0,2.0,False,3,10,4,31.4,1689.0,Work
2016-02-26,122095.0,2.0,False,4,11,3,31.65,1774.0,Work
2016-02-27,122095.0,1.0,False,5,12,2,32.013333333333335,1314.0,Weekend
2016-02-28,122095.0,2.0,False,6,13,1,32.376666666666665,463.0,Weekend
2016-02-29,122095.0,2.0,False,0,0,0,32.74,1731.0,Work
2016-03-01,122095.0,1.0,False,1,1,14,34.39,1751.0,Work
2016-03-02,122095.0,4.0,False,2,2,13,34.57,1914.0,Work
2016-03-03,122095.0,0.0,,3,3,12,34.56,1728.0,Work
2016-03-04,122095.0,4.0,False,4,4,11,35.91,1781.0,Work
2016-03-05,122095.0,3.0,False,5,5,10,36.57333333333333,1349.0,Weekend
2016-03-06,122095.0,1.0,False,6,6,9,37.236666666666665,541.0,Weekend
2016-03-07,122095.0,3.0,False,0,7,8,37.9,1762.0,Work
2016-03-08,122095.0,3.0,False,1,8,7,36.67,1820.0,Work
2016-03-09,122095.0,3.0,False,2,9,6,37.62,1768.0,Work
2016-03-10,122095.0,3.0,False,3,10,5,37.77,1700.0,Work
2016-03-11,122095.0,4.0,False,4,11,4,38.51,1833.0,Work
2016-03-12,122095.0,0.0,,5,12,3,38.07333333333333,1354.0,Weekend
2016-03-13,122095.0,1.0,False,6,13,2,37.63666666666667,491.0,Weekend
2016-03-14,122095.0,4.0,False,0,14,1,37.2,1761.0,Work
2016-03-15,122095.0,1.0,False,1,0,0,36.32,1642.0,Work
2016-03-16,122095.0,3.0,False,2,1,15,38.43,1851.0,Work
2016-03-17,122095.0,4.0,False,3,2,14,40.17,1660.0,Work
2016-03-18,122095.0,1.0,False,4,3,13,39.47,1861.0,Work
2016-03-19,122095.0,3.0,False,5,4,12,39.61666666666667,1362.0,Weekend
2016-03-20,122095.0,0.0,,6,5,11,39.763333333333335,498.0,Weekend
2016-03-21,122095.0,7.0,False,0,6,10,39.91,1767.0,Work
2016-03-22,122095.0,2.0,False,1,7,9,41.45,1687.0,Work
2016-03-23,122095.0,4.0,False,2,8,8,38.28,1799.0,Work
2016-03-24,122095.0,0.0,,3,9,7,38.14,1822.0,Work
2016-03-25,122095.0,0.0,,4,10,6,38.1025,521.0,Holiday
2016-03-26,122095.0,4.0,False,5,11,5,38.065,1041.0,Weekend
2016-03-27,122095.0,1.0,False,6,12,4,38.0275,475.0,Weekend
2016-03-28,122095.0,2.0,False,0,13,3,37.99,1594.0,Work
2016-03-29,122095.0,2.0,False,1,14,2,36.91,1743.0,Work
2016-03-30,122095.0,5.0,False,2,15,1,36.91,1654.0,Work
2016-03-31,122095.0,1.0,False,3,0,0,36.94,1714.0,Work
2016-04-01,122095.0,5.0,False,4,1,14,35.36,1797.0,Work
2016-04-02,122095.0,4.0,False,5,2,13,35.00666666666667,1295.0,Weekend
2016-04-03,122095.0,1.0,False,6,3,12,34.653333333333336,598.0,Weekend
2016-04-04,122095.0,3.0,False,0,4,11,34.3,1721.0,Work
2016-04-05,122095.0,3.0,False,1,5,10,34.52,1753.0,Work
2016-04-06,122095.0,4.0,False,2,6,9,37.74,1764.0,Work
2016-04-07,122095.0,2.0,False,3,7,8,37.3,1708.0,Work
2016-04-08,122095.0,4.0,False,4,8,7,39.74,1763.0,Work
2016-04-09,122095.0,2.0,False,5,9,6,39.98,1277.0,Weekend
2016-04-10,122095.0,2.0,False,6,10,5,40.22,534.0,Weekend
2016-04-11,122095.0,2.0,False,0,11,4,40.46,1656.0,Work
2016-04-12,122095.0,3.0,False,1,12,3,42.12,1768.0,Work
2016-04-13,122095.0,2.0,False,2,13,2,41.7,1826.0,Work
2016-04-14,122095.0,1.0,False,3,14,1,41.45,1662.0,Work
2016-04-15,122095.0,1.0,False,4,0,0,40.4,1771.0,Work
2016-04-16,122095.0,4.0,False,5,1,14,40.18,1333.0,Holiday
2016-04-17,122095.0,3.0,False,6,2,13,39.96,575.0,Holiday
2016-04-18,122095.0,5.0,False,0,3,12,39.74,2133.0,Holiday
2016-04-19,122095.0,4.0,False,1,4,11,40.88,2079.0,Holiday
2016-04-20,122095.0,0.0,,2,5,10,42.72,2073.0,Holiday
2016-04-21,122095.0,4.0,False,3,6,9,43.18,1852.0,Holiday
2016-04-22,122095.0,1.0,False,4,7,8,42.76,1916.0,Holiday
2016-04-23,122095.0,3.0,False,5,8,7,42.39666666666667,1357.0,Holiday
2016-04-24,122095.0,1.0,False,6,9,6,42.03333333333333,513.0,Holiday
2016-04-25,122095.0,0.0,,0,10,5,41.67,1624.0,Holiday
2016-04-26,122095.0,3.0,False,1,11,4,42.52,1727.0,Holiday
2016-04-27,122095.0,2.0,False,2,12,3,45.29,1761.0,Holiday
2016-04-28,122095.0,1.0,False,3,13,2,46.03,1718.0,Holiday
2016-04-29,122095.0,2.0,False,4,14,1,45.98,1903.0,Holiday
2016-04-30,122095.0,3.0,False,5,0,0,45.57,1314.0,Holiday
2016-05-01,122095.0,1.0,False,6,1,14,45.16,550.0,Holiday
2016-05-02,122095.0,2.0,False,0,2,13,44.75,1722.0,Holiday
2016-05-03,122095.0,1.0,False,1,3,12,43.65,1726.0,Holiday
2016-05-04,122095.0,1.0,False,2,4,11,43.77,1876.0,Holiday
2016-05-05,122095.0,6.0,False,3,5,10,44.33,1810.0,Holiday
2016-05-06,122095.0,2.0,False,4,6,9,44.58,2076.0,Holiday
2016-05-07,122095.0,4.0,False,5,7,8,44.20333333333333,1486.0,Holiday
2016-05-08,122095.0,2.0,False,6,8,7,43.82666666666667,586.0,Holiday
2016-05-09,122095.0,3.0,False,0,9,6,43.45,1692.0,Holiday
2016-05-10,122095.0,4.0,False,1,10,5,44.68,1596.0,Holiday
2016-05-11,122095.0,3.0,False,2,11,4,46.21,1828.0,Holiday
2016-05-12,122095.0,5.0,False,3,12,3,46.64,1682.0,Holiday
2016-05-13,122095.0,0.0,,4,13,2,46.22,1829.0,Holiday
2016-05-14,122095.0,6.0,False,5,14,1,46.72,1289.0,Holiday
2016-05-15,122095.0,0.0,,6,0,0,47.22,543.0,Holiday
2016-05-16,122095.0,4.0,False,0,1,15,47.72,1794.0,Holiday
2016-05-17,122095.0,1.0,False,1,2,14,48.29,1688.0,Work
2016-05-18,122095.0,2.0,False,2,3,13,48.12,1687.0,Work
2016-05-19,122095.0,3.0,False,3,4,12,48.16,1697.0,Work
2016-05-20,122095.0,3.0,False,4,5,11,47.67,1843.0,Work
2016-05-21,122095.0,2.0,False,5,6,10,47.82,1320.0,Weekend
2016-05-22,122095.0,1.0,False,6,7,9,47.97,516.0,Weekend
2016-05-23,122095.0,4.0,False,0,8,8,48.12,1756.0,Work
2016-05-24,122095.0,2.0,False,1,9,7,48.04,1709.0,Work
2016-05-25,122095.0,3.0,False,2,10,6,49.1,1745.0,Work
2016-05-26,122095.0,5.0,False,3,11,5,49.0,1669.0,Work
2016-05-27,122095.0,1.0,False,4,12,4,49.36,612.0,Holiday
2016-05-28,122095.0,1.0,False,5,13,3,49.295,1091.0,Weekend
2016-05-29,122095.0,0.0,,6,14,2,49.23,474.0,Weekend
2016-05-30,122095.0,2.0,False,0,15,1,49.165000000000006,1724.0,Work
2016-05-31,122095.0,2.0,False,1,0,0,49.1,1769.0,Work
2016-06-01,122095.0,2.0,False,2,1,14,49.07,1898.0,Work
2016-06-02,122095.0,1.0,False,3,2,13,49.14,1637.0,Work
2016-06-03,122095.0,2.0,False,4,3,12,48.69,1804.0,Work
2016-06-04,122095.0,1.0,False,5,4,11,49.03,1261.0,Weekend
2016-06-05,122095.0,1.0,False,6,5,10,49.370000000000005,489.0,Weekend
2016-06-06,122095.0,2.0,False,0,6,9,49.71,1759.0,Work
2016-06-07,122095.0,4.0,False,1,7,8,50.37,1743.0,Work
2016-06-08,122095.0,5.0,False,2,8,7,51.23,1811.0,Work
2016-06-09,122095.0,1.0,False,3,9,6,50.52,1577.0,Work
2016-06-10,122095.0,0.0,,4,10,5,49.09,1817.0,Work
2016-06-11,122095.0,1.0,False,5,11,4,49.02333333333333,1237.0,Weekend
2016-06-12,122095.0,2.0,False,6,12,3,48.95666666666666,506.0,Weekend
2016-06-13,122095.0,1.0,False,0,13,2,48.89,1755.0,Work
2016-06-14,122095.0,1.0,False,1,14,1,48.49,1746.0,Work
2016-06-15,122095.0,3.0,False,2,0,0,47.92,1837.0,Work
2016-06-16,122095.0,3.0,False,3,1,14,46.14,1788.0,Work
2016-06-17,122095.0,5.0,False,4,2,13,48.0,1831.0,Work
2016-06-18,122095.0,5.0,False,5,3,12,48.46666666666667,1386.0,Weekend
2016-06-19,122095.0,1.0,False,6,4,11,48.93333333333334,570.0,Weekend
2016-06-20,122095.0,2.0,False,0,5,10,49.4,1787.0,Work
2016-06-21,122095.0,0.0,,1,6,9,48.95,1623.0,Work
2016-06-22,122095.0,1.0,False,2,7,8,49.16,1846.0,Work
2016-06-23,122095.0,5.0,False,3,8,7,49.34,1609.0,Work
2016-06-24,122095.0,1.0,False,4,9,6,46.7,1705.0,Work
2016-06-25,122095.0,3.0,False,5,10,5,46.4,1241.0,Weekend
2016-06-26,122095.0,2.0,False,6,11,4,46.1,485.0,Weekend
2016-06-27,122095.0,3.0,False,0,12,3,45.8,1775.0,Work
2016-06-28,122095.0,2.0,False,1,13,2,47.93,1699.0,Work
2016-06-29,122095.0,3.0,False,2,14,1,49.85,1765.0,Work
2016-06-30,122095.0,3.0,False,3,0,0,48.27,1622.0,Work
2016-07-01,122095.0,1.0,False,4,1,14,49.02,1876.0,Work
2016-07-02,122095.0,2.0,False,5,2,13,48.447500000000005,1253.0,Weekend
2016-07-03,122095.0,0.0,,6,3,12,47.875,500.0,Weekend
2016-07-04,122095.0,4.0,False,0,4,11,47.3025,1790.0,Work
2016-07-05,122095.0,4.0,False,1,5,10,46.73,1655.0,Work
2016-07-06,122095.0,3.0,False,2,6,9,47.37,1826.0,Work
2016-07-07,122095.0,1.0,False,3,7,8,45.22,1712.0,Work
2016-07-08,122095.0,2.0,False,4,8,7,45.37,1780.0,Work
2016-07-09,122095.0,1.0,False,5,9,6,45.156666666666666,1276.0,Weekend
2016-07-10,122095.0,0.0,,6,10,5,44.94333333333333,530.0,Weekend
2016-07-11,122095.0,2.0,False,0,11,4,44.73,1712.0,Work
2016-07-12,122095.0,1.0,False,1,12,3,46.82,1648.0,Work
2016-07-13,122095.0,1.0,False,2,13,2,44.87,1792.0,Work
2016-07-14,122095.0,3.0,False,3,14,1,45.64,1719.0,Work
2016-07-15,122095.0,5.0,False,4,0,0,45.93,1673.0,Work
2016-07-16,122095.0,1.0,False,5,1,15,45.696666666666665,1339.0,Weekend
2016-07-17,122095.0,1.0,False,6,2,14,45.46333333333333,470.0,Weekend
2016-07-18,122095.0,2.0,False,0,3,13,45.23,1766.0,Work
2016-07-19,122095.0,4.0,False,1,4,12,44.64,1749.0,Work
2016-07-20,122095.0,0.0,,2,5,11,44.96,1816.0,Work
2016-07-21,122095.0,1.0,False,3,6,10,43.96,1654.0,Work
2016-07-22,122095.0,1.0,False,4,7,9,43.41,1798.0,Work
2016-07-23,122095.0,2.0,False,5,8,8,43.07333333333333,1243.0,Weekend
2016-07-24,122095.0,0.0,,6,9,7,42.736666666666665,501.0,Weekend
2016-07-25,122095.0,2.0,False,0,10,6,42.4,1697.0,Work
2016-07-26,122095.0,1.0,False,1,11,5,42.16,1615.0,Work
2016-07-27,122095.0,4.0,False,2,12,4,41.9,1787.0,Work
2016-07-28,122095.0,2.0,False,3,13,3,41.13,1609.0,Work
2016-07-29,122095.0,3.0,False,4,14,2,41.54,1734.0,Work
2016-07-30,122095.0,2.0,False,5,15,1,41.04333333333333,1280.0,Weekend
2016-07-31,122095.0,0.0,,6,0,0,40.54666666666667,458.0,Weekend
2016-08-01,122095.0,0.0,,0,1,14,40.05,1750.0,Work
2016-08-02,122095.0,2.0,False,1,2,13,39.5,1705.0,Work
2016-08-03,122095.0,5.0,False,2,3,12,40.8,1843.0,Work
2016-08-04,122095.0,1.0,False,3,4,11,41.92,1707.0,Work
2016-08-05,122095.0,0.0,,4,5,10,41.83,1814.0,Work
2016-08-06,122095.0,2.0,False,5,6,9,42.24,1246.0,Weekend
2016-08-07,122095.0,1.0,False,6,7,8,42.650000000000006,474.0,Weekend
2016-08-08,122095.0,1.0,False,0,8,7,43.06,1749.0,Work
2016-08-09,122095.0,1.0,False,1,9,6,42.78,1662.0,Work
2016-08-10,122095.0,4.0,False,2,10,5,41.75,1843.0,Work
2016-08-11,122095.0,0.0,,3,11,4,43.51,1697.0,Work
2016-08-12,122095.0,2.0,False,4,12,3,44.47,515.0,Holiday
2016-08-13,122095.0,1.0,False,5,13,2,44.88666666666666,1001.0,Weekend
2016-08-14,122095.0,1.0,False,6,14,1,45.30333333333333,423.0,Weekend
2016-08-15,122095.0,1.0,False,0,0,0,45.72,1776.0,Work
2016-08-16,122095.0,1.0,False,1,1,15,46.57,1648.0,Work
2016-08-17,122095.0,2.0,False,2,2,14,46.81,1807.0,Work
2016-08-18,122095.0,3.0,False,3,3,13,48.2,1580.0,Work
2016-08-19,122095.0,1.0,False,4,4,12,48.48,1654.0,Work
2016-08-20,122095.0,3.0,False,5,5,11,47.92,1191.0,Weekend
2016-08-21,122095.0,4.0,False,6,6,10,47.36,484.0,Weekend
2016-08-22,122095.0,2.0,False,0,7,9,46.8,1682.0,Work
2016-08-23,122095.0,1.0,False,1,8,8,47.54,1736.0,Work
2016-08-24,122095.0,2.0,False,2,9,7,46.29,1831.0,Work
2016-08-25,122095.0,2.0,False,3,10,6,46.97,1600.0,Work
2016-08-26,122095.0,2.0,False,4,11,5,47.64,1730.0,Work
2016-08-27,122095.0,1.0,False,5,12,4,47.41666666666666,1137.0,Weekend
2016-08-28,122095.0,0.0,,6,13,3,47.19333333333333,504.0,Weekend
2016-08-29,122095.0,2.0,False,0,14,2,46.97,1631.0,Work
2016-08-30,122095.0,3.0,False,1,15,1,46.32,1660.0,Work
2016-08-31,122095.0,5.0,False,2,0,0,44.68,1835.0,Work
2016-09-01,122095.0,2.0,False,3,1,14,43.17,1783.0,Work
2016-09-02,122095.0,1.0,False,4,2,13,44.39,1869.0,Work
2016-09-03,122095.0,3.0,False,5,3,12,44.505,1292.0,Weekend
2016-09-04,122095.0,1.0,False,6,4,11,44.620000000000005,492.0,Weekend
2016-09-05,122095.0,1.0,False,0,5,10,44.735,1697.0,Work
2016-09-06,122095.0,2.0,False,1,6,9,44.85,1767.0,Work
2016-09-07,122095.0,2.0,False,2,7,8,45.47,1833.0,Work
2016-09-08,122095.0,1.0,False,3,8,7,47.63,1672.0,Work
2016-09-09,122095.0,3.0,False,4,9,6,45.88,1795.0,Work
2016-09-10,122095.0,2.0,False,5,10,5,46.013333333333335,1274.0,Weekend
2016-09-11,122095.0,2.0,False,6,11,4,46.14666666666667,481.0,Weekend
2016-09-12,122095.0,3.0,False,0,12,3,46.28,1741.0,Work
2016-09-13,122095.0,0.0,,1,13,2,44.91,1670.0,Work
2016-09-14,122095.0,3.0,False,2,14,1,43.62,1694.0,Work
2016-09-15,122095.0,3.0,False,3,0,0,43.85,1658.0,Work
2016-09-16,122095.0,7.0,False,4,1,14,43.04,1755.0,Work
2016-09-17,122095.0,0.0,,5,2,13,43.14,1325.0,Weekend
2016-09-18,122095.0,0.0,,6,3,12,43.24,541.0,Weekend
2016-09-19,122095.0,4.0,False,0,4,11,43.34,1595.0,Work
2016-09-20,122095.0,1.0,False,1,5,10,43.85,1729.0,Work
2016-09-21,122095.0,1.0,False,2,6,9,45.33,1786.0,Work
2016-09-22,122095.0,2.0,False,3,7,8,46.1,1652.0,Work
2016-09-23,122095.0,2.0,False,4,8,7,44.36,1779.0,Work
2016-09-24,122095.0,5.0,False,5,9,6,44.77333333333333,1277.0,Weekend
2016-09-25,122095.0,0.0,,6,10,5,45.18666666666667,502.0,Weekend
2016-09-26,122095.0,5.0,False,0,11,4,45.6,1725.0,Work
2016-09-27,122095.0,0.0,,1,12,3,44.65,1566.0,Work
2016-09-28,122095.0,3.0,False,2,13,2,47.07,1724.0,Work
2016-09-29,122095.0,1.0,False,3,14,1,47.72,1548.0,Work
2016-09-30,122095.0,6.0,False,4,0,0,47.72,1677.0,Work
2016-10-01,122095.0,4.0,False,5,1,14,48.08,1341.0,Weekend
2016-10-02,122095.0,0.0,,6,2,13,48.44,528.0,Weekend
2016-10-03,122095.0,4.0,False,0,3,12,48.8,1794.0,Work
2016-10-04,122095.0,0.0,,1,4,11,48.67,1713.0,Work
2016-10-05,122095.0,3.0,False,2,5,10,49.75,1758.0,Work
2016-10-06,122095.0,2.0,False,3,6,9,50.44,1719.0,Work
2016-10-07,122095.0,1.0,False,4,7,8,49.76,1743.0,Work
2016-10-08,122095.0,1.0,False,5,8,7,49.76,1294.0,Weekend
2016-10-09,122095.0,0.0,,6,9,6,49.76,539.0,Holiday
2016-10-10,122095.0,1.0,False,0,10,5,49.76,1700.0,Work
2016-10-11,122095.0,0.0,,1,11,4,50.72,1654.0,Work
2016-10-12,122095.0,2.0,False,2,12,3,50.14,1792.0,Work
2016-10-13,122095.0,0.0,,3,13,2,50.47,1667.0,Work
2016-10-14,122095.0,8.0,False,4,14,1,50.35,1809.0,Work
2016-10-15,122095.0,1.0,False,5,0,0,50.223333333333336,1263.0,Weekend
2016-10-16,122095.0,0.0,,6,1,15,50.09666666666666,583.0,Weekend
2016-10-17,122095.0,4.0,False,0,2,14,49.97,1791.0,Work
2016-10-18,122095.0,1.0,False,1,3,13,50.3,1655.0,Work
2016-10-19,122095.0,1.0,False,2,4,12,51.59,1785.0,Work
2016-10-20,122095.0,2.0,False,3,5,11,50.31,1707.0,Work
2016-10-21,122095.0,6.0,False,4,6,10,50.61,1777.0,Work
2016-10-22,122095.0,3.0,False,5,7,9,50.46666666666667,1323.0,Weekend
2016-10-23,122095.0,1.0,False,6,8,8,50.32333333333334,562.0,Weekend
2016-10-24,122095.0,1.0,False,0,9,7,50.18,1589.0,Work
2016-10-25,122095.0,1.0,False,1,10,6,49.45,1763.0,Work
2016-10-26,122095.0,1.0,False,2,11,5,48.75,1835.0,Work
2016-10-27,122095.0,2.0,False,3,12,4,49.71,1701.0,Work
2016-10-28,122095.0,6.0,False,4,13,3,48.72,1812.0,Work
2016-10-29,122095.0,3.0,False,5,14,2,48.09,1347.0,Weekend
2016-10-30,122095.0,2.0,False,6,15,1,47.46,549.0,Weekend
2016-10-31,122095.0,3.0,False,0,0,0,46.83,1532.0,Work
2016-11-01,122095.0,2.0,False,1,1,14,46.66,1805.0,Work
2016-11-02,122095.0,1.0,False,2,2,13,45.32,505.0,Holiday
2016-11-03,122095.0,0.0,,3,3,12,44.66,445.0,Holiday
2016-11-04,122095.0,1.0,False,4,4,11,44.07,923.0,Holiday
2016-11-05,122095.0,0.0,,5,5,10,44.34,915.0,Weekend
2016-11-06,122095.0,0.0,,6,6,9,44.61,478.0,Weekend
2016-11-07,122095.0,3.0,False,0,7,8,44.88,1755.0,Work
2016-11-08,122095.0,4.0,False,1,8,7,44.96,1810.0,Work
2016-11-09,122095.0,2.0,False,2,9,6,45.2,1918.0,Work
2016-11-10,122095.0,2.0,False,3,10,5,44.62,1712.0,Work
2016-11-11,122095.0,3.0,False,4,11,4,43.39,1670.0,Work
2016-11-12,122095.0,1.0,False,5,12,3,43.35666666666667,1448.0,Weekend
2016-11-13,122095.0,0.0,,6,13,2,43.32333333333334,574.0,Weekend
2016-11-14,122095.0,2.0,False,0,14,1,43.29,1814.0,Work
2016-11-15,122095.0,1.0,False,1,0,0,45.86,1811.0,Work
2016-11-16,122095.0,3.0,False,2,1,14,45.56,1901.0,Work
2016-11-17,122095.0,3.0,False,3,2,13,45.37,1732.0,Work
2016-11-18,122095.0,3.0,False,4,3,12,45.69,1805.0,Work
2016-11-19,122095.0,3.0,False,5,4,11,46.28666666666666,1341.0,Weekend
2016-11-20,122095.0,0.0,,6,5,10,46.883333333333326,534.0,Weekend
2016-11-21,122095.0,2.0,False,0,6,9,47.48,1862.0,Work
2016-11-22,122095.0,3.0,False,1,7,8,48.07,1825.0,Work
2016-11-23,122095.0,3.0,False,2,8,7,46.72,1907.0,Work
2016-11-24,122095.0,3.0,False,3,9,6,46.72,1728.0,Work
2016-11-25,122095.0,4.0,False,4,10,5,46.72,1833.0,Holiday
2016-11-26,122095.0,3.0,False,5,11,4,46.36666666666667,1260.0,Weekend
2016-11-27,122095.0,0.0,,6,12,3,46.013333333333335,545.0,Weekend
2016-11-28,122095.0,0.0,,0,13,2,45.66,1810.0,Holiday
2016-11-29,122095.0,0.0,,1,14,1,45.29,1672.0,Work
2016-11-30,122095.0,3.0,False,2,0,0,49.41,1903.0,Work
2016-12-01,122095.0,1.0,False,3,1,14,51.08,1868.0,Work
2016-12-02,122095.0,2.0,False,4,2,13,51.7,1909.0,Work
2016-12-03,122095.0,3.0,False,5,3,12,51.70666666666667,1215.0,Weekend
2016-12-04,122095.0,0.0,,6,4,11,51.71333333333334,568.0,Weekend
2016-12-05,122095.0,0.0,,0,5,10,51.72,1887.0,Holiday
2016-12-06,122095.0,0.0,,1,6,9,50.95,523.0,Holiday
2016-12-07,122095.0,1.0,True,2,7,8,49.85,2004.0,Work
2016-12-08,122095.0,4.0,True,3,8,7,50.84,1828.0,Work
2016-12-09,122095.0,6.0,True,4,9,6,51.51,1881.0,Work
2016-12-10,122095.0,3.0,True,5,10,5,51.92,1376.0,Weekend
2016-12-11,122095.0,1.0,True,6,11,4,52.33,572.0,Weekend
2016-12-12,122095.0,5.0,True,0,12,3,52.74,1847.0,Work
2016-12-13,122095.0,2.0,True,1,13,2,52.99,1836.0,Work
2016-12-14,122095.0,7.0,True,2,14,1,51.01,2076.0,Work
2016-12-15,122095.0,5.0,True,3,0,0,50.9,2039.0,Work
2016-12-16,122095.0,3.0,True,4,1,15,51.93,2103.0,Work
2016-12-17,122095.0,2.0,True,5,2,14,51.99666666666667,1453.0,Weekend
2016-12-18,122095.0,4.0,True,6,3,13,52.06333333333333,864.0,Weekend
2016-12-19,122095.0,6.0,True,0,4,12,52.13,2144.0,Work
2016-12-20,122095.0,7.0,True,1,5,11,52.22,2221.0,Work
2016-12-21,122095.0,0.0,,2,6,10,51.44,2555.0,Holiday
2016-12-22,122095.0,3.0,True,3,7,9,51.98,2760.0,Holiday
2016-12-23,122095.0,7.0,True,4,8,8,52.01,3023.0,Holiday
2016-12-24,122095.0,7.0,True,5,9,7,52.2125,1993.0,Holiday
2016-12-25,122095.0,0.0,,6,10,6,52.415,0.0,Holiday
2016-12-26,122095.0,0.0,,0,11,5,52.6175,488.0,Holiday
2016-12-27,122095.0,1.0,True,1,12,4,52.82,1845.0,Work
2016-12-28,122095.0,6.0,True,2,13,3,54.01,1834.0,Work
2016-12-29,122095.0,1.0,True,3,14,2,53.8,1733.0,Work
2016-12-30,122095.0,9.0,True,4,15,1,53.75,2119.0,Work
2016-12-31,122095.0,2.0,True,5,0,0,53.4025,1526.0,Holiday
2017-01-01,122095.0,0.0,,6,1,14,53.055,0.0,Weekend
2017-01-02,122095.0,0.0,,0,2,13,52.7075,516.0,Holiday
2017-01-03,122095.0,0.0,,1,3,12,52.36,1946.0,Work
2017-01-04,122095.0,8.0,True,2,4,11,53.26,1905.0,Work
2017-01-05,122095.0,4.0,False,3,5,10,53.77,1807.0,Work
2017-01-06,122095.0,1.0,False,4,6,9,53.98,1856.0,Work
2017-01-07,122095.0,1.0,False,5,7,8,53.303333333333335,1303.0,Weekend
2017-01-08,122095.0,0.0,,6,8,7,52.626666666666665,558.0,Weekend
2017-01-09,122095.0,1.0,False,0,9,6,51.95,1798.0,Work
2017-01-10,122095.0,0.0,,1,10,5,50.82,1732.0,Work
2017-01-11,122095.0,1.0,False,2,11,4,52.19,1868.0,Work
2017-01-12,122095.0,1.0,False,3,12,3,53.01,1688.0,Work
2017-01-13,122095.0,2.0,False,4,13,2,52.36,1831.0,Work
2017-01-14,122095.0,0.0,,5,14,1,52.3825,1307.0,Weekend
2017-01-15,122095.0,1.0,False,6,0,0,52.405,537.0,Weekend
2017-01-16,122095.0,1.0,False,0,1,15,52.4275,1848.0,Work
2017-01-17,122095.0,1.0,False,1,2,14,52.45,1753.0,Work
2017-01-18,122095.0,1.0,False,2,3,13,51.12,1871.0,Work
2017-01-19,122095.0,3.0,False,3,4,12,51.39,1623.0,Work
2017-01-20,122095.0,4.0,False,4,5,11,52.33,1546.0,Work
2017-01-21,122095.0,2.0,False,5,6,10,52.47666666666667,1419.0,Weekend
2017-01-22,122095.0,1.0,False,6,7,9,52.623333333333335,534.0,Weekend
2017-01-23,122095.0,2.0,False,0,8,8,52.77,1836.0,Work
2017-01-24,122095.0,1.0,False,1,9,7,52.38,1763.0,Work
2017-01-25,122095.0,2.0,False,2,10,6,52.14,1867.0,Work
2017-01-26,122095.0,1.0,False,3,11,5,53.24,1630.0,Work
2017-01-27,122095.0,2.0,False,4,12,4,53.18,1871.0,Work
2017-01-28,122095.0,1.0,False,5,13,3,52.99666666666667,1328.0,Weekend
2017-01-29,122095.0,0.0,,6,14,2,52.81333333333333,496.0,Weekend
2017-01-30,122095.0,1.0,False,0,15,1,52.63,1686.0,Work
2017-01-31,122095.0,2.0,False,1,0,0,52.75,1718.0,Work
2017-02-01,122095.0,3.0,False,2,1,14,53.9,1900.0,Work
2017-02-02,122095.0,2.0,False,3,2,13,53.55,1753.0,Work
2017-02-03,122095.0,3.0,False,4,3,12,53.81,1869.0,Work
2017-02-04,122095.0,2.0,False,5,4,11,53.54333333333334,1406.0,Weekend
2017-02-05,122095.0,2.0,False,6,5,10,53.27666666666667,557.0,Weekend
2017-02-06,122095.0,1.0,False,0,6,9,53.01,1773.0,Work
2017-02-07,122095.0,1.0,False,1,7,8,52.19,1887.0,Work
2017-02-08,122095.0,2.0,False,2,8,7,52.37,1912.0,Work
2017-02-09,122095.0,2.0,False,3,9,6,52.99,1750.0,Work
2017-02-10,122095.0,1.0,False,4,10,5,53.84,1858.0,Work
2017-02-11,122095.0,2.0,False,5,11,4,53.54666666666667,1372.0,Weekend
2017-02-12,122095.0,0.0,,6,12,3,53.25333333333333,531.0,Weekend
2017-02-13,122095.0,1.0,False,0,13,2,52.96,1933.0,Work
2017-02-14,122095.0,3.0,False,1,14,1,53.21,2051.0,Work
2017-02-15,122095.0,2.0,False,2,0,0,53.11,1780.0,Work
2017-02-16,122095.0,0.0,,3,1,12,53.41,1709.0,Work
2017-02-17,122095.0,4.0,False,4,2,11,53.41,1719.0,Work
2017-02-18,122095.0,1.0,False,5,3,10,53.5625,1378.0,Weekend
2017-02-19,122095.0,1.0,False,6,4,9,53.715,458.0,Weekend
2017-02-20,122095.0,2.0,False,0,5,8,53.86750000000001,1645.0,Work
2017-02-21,122095.0,3.0,False,1,6,7,54.02,1762.0,Work
